year,month,anomaly_00N_30N,anomaly_00N_90N,anomaly_20N_90N,anomaly_20S_20N,anomaly_30N_60N,anomaly_30S_00N,anomaly_60N_90N,anomaly_60S_30S,anomaly_60S_60N,anomaly_90S_00N,anomaly_90S_20S,anomaly_90S_60S,anomaly_90S_90N
2000.0,12.0,0.180576,0.011165,-0.009628,0.034021,-0.114789,0.10697,-0.44113,0.064594,0.072539,0.078948,0.114773,-0.140974,0.044242
2001.0,1.0,0.211631,0.266659,0.375053,0.075474,0.327787,0.205348,0.330811,0.155666,0.222427,0.165521,0.220001,-0.211591,0.217182
2001.0,2.0,0.195719,0.090878,0.12625,0.080092,-0.019742,0.202752,-0.062912,0.159161,0.145134,0.162424,0.180987,-0.209728,0.126139
2001.0,3.0,0.424381,0.531267,0.702547,0.216227,0.852437,0.195532,-0.240639,0.155563,0.390033,0.164279,0.142772,-0.131869,0.350851
2001.0,4.0,0.316522,0.389738,0.469633,0.264037,0.515426,0.309481,0.278532,0.113844,0.313783,0.208898,0.165814,-0.273395,0.301664
2001.0,5.0,0.289477,0.512048,0.679964,0.229076,0.794798,0.224425,0.614451,0.10087,0.338115,0.167982,0.120797,0.020428,0.345718
2001.0,6.0,0.19914,0.388773,0.544935,0.161067,0.522693,0.252332,0.916034,0.116588,0.265703,0.183663,0.16576,-0.331153,0.290228
2001.0,7.0,0.268304,0.492271,0.673395,0.18885,0.666775,0.235975,0.991673,0.034911,0.295931,0.14906,0.106703,-0.087099,0.329708
2001.0,8.0,0.306378,0.552666,0.714972,0.223544,0.829142,0.26391,0.765727,0.095671,0.362385,0.186038,0.182187,-0.208184,0.379297
2001.0,9.0,0.348761,0.415262,0.499399,0.20177,0.470827,0.183059,0.536509,0.090361,0.273461,0.140866,0.13925,-0.009193,0.285307
2001.0,10.0,0.337738,0.433367,0.525838,0.219537,0.592819,0.152046,0.326649,0.124991,0.294179,0.133217,0.107191,-0.129378,0.290238
2001.0,11.0,0.337125,0.768892,1.041508,0.206361,1.099442,0.138368,1.81699,0.172041,0.407468,0.144742,0.151738,-0.090632,0.469369
2001.0,12.0,0.517878,0.332055,0.258892,0.3096,-0.014851,0.11043,0.732498,0.220845,0.224998,0.139192,0.128335,-0.23821,0.237887
2002.0,1.0,0.209871,0.689615,0.975866,0.18093,1.393934,0.174992,0.496042,0.267482,0.461048,0.186164,0.191027,-0.238594,0.441446
2002.0,2.0,0.34031,0.84417,1.170949,0.236396,1.690971,0.175134,0.192552,0.265162,0.558239,0.183123,0.172795,-0.241447,0.516171
2002.0,3.0,0.454255,0.702109,0.898942,0.388721,0.850215,0.452666,1.572546,0.189548,0.480385,0.313733,0.250512,-0.137254,0.510257
2002.0,4.0,0.40817,0.285977,0.218643,0.444808,0.165571,0.520319,0.073073,0.110052,0.32712,0.330103,0.235866,-0.034835,0.307553
2002.0,5.0,0.371654,0.31332,0.269082,0.4286,0.208138,0.493118,0.424691,0.06005,0.307202,0.309786,0.211889,0.248349,0.31161
2002.0,6.0,0.342352,0.477601,0.550018,0.376204,0.503991,0.361273,1.132717,-0.036053,0.303282,0.195326,0.062291,0.18656,0.341974
2002.0,7.0,0.436879,0.547345,0.614982,0.380579,0.684807,0.308147,0.598295,0.094323,0.381628,0.224524,0.152044,0.496789,0.394036
2002.0,8.0,0.334158,0.401161,0.444016,0.30715,0.383062,0.312756,0.775237,0.076073,0.2855,0.21222,0.160282,0.073993,0.312042
2002.0,9.0,0.336978,0.463879,0.53686,0.306555,0.628794,0.313745,0.492224,0.067953,0.337601,0.214364,0.168844,0.30278,0.346406
2002.0,10.0,0.369996,0.27302,0.217955,0.387284,-0.000467,0.454696,0.790808,-0.010838,0.236897,0.260222,0.170173,0.243232,0.266928
2002.0,11.0,0.475988,0.544279,0.571424,0.445253,0.401765,0.402647,1.500609,-0.090943,0.320559,0.188269,0.0582,-0.072075,0.373109
2002.0,12.0,0.548315,0.125933,-0.130814,0.541704,-0.574013,0.429404,0.647652,-0.083,0.144016,0.199153,0.014991,-0.114654,0.161643
2003.0,1.0,0.478465,0.600528,0.662336,0.478046,0.614119,0.464509,1.286459,0.038666,0.41025,0.265,0.144759,-0.119146,0.435921
2003.0,2.0,0.492034,0.272367,0.125328,0.540127,-0.0711,0.520486,0.451602,0.092571,0.298192,0.316619,0.177634,-0.071939,0.294172
2003.0,3.0,0.376849,0.314113,0.248322,0.447555,0.000115,0.401297,1.330495,0.142727,0.25602,0.268845,0.151663,-0.098765,0.291772
2003.0,4.0,0.44337,0.33472,0.285047,0.411597,0.023962,0.417475,1.04982,0.075635,0.270284,0.25389,0.164562,-0.155126,0.295195
2003.0,5.0,0.426973,0.488087,0.564564,0.308471,0.507762,0.300863,0.769077,0.067287,0.332899,0.186151,0.137808,-0.210325,0.34147
2003.0,6.0,0.264386,0.342781,0.395529,0.277634,0.427564,0.361257,0.437297,0.096443,0.292694,0.234856,0.189095,-0.336741,0.291001
2003.0,7.0,0.306774,0.442292,0.534427,0.286181,0.457366,0.291665,1.085408,0.029165,0.276313,0.169602,0.088777,-0.310289,0.311888
2003.0,8.0,0.430654,0.654129,0.791439,0.344868,0.817288,0.211964,1.153413,-0.035032,0.352421,0.111656,-0.000527,0.234932,0.396261
2003.0,9.0,0.446578,0.61558,0.729061,0.387281,0.678207,0.352835,1.197919,0.003926,0.376462,0.207205,0.105057,0.213666,0.42149
2003.0,10.0,0.634165,0.787081,0.907167,0.508677,0.752639,0.377788,1.679564,-0.001502,0.455744,0.214678,0.061082,-0.164804,0.51673
2003.0,11.0,0.595607,0.4872,0.431144,0.510856,0.295985,0.418043,0.658468,-0.035383,0.35105,0.220009,0.082873,-0.178603,0.359708
2003.0,12.0,0.361103,0.7144,0.885456,0.406552,0.868317,0.398419,2.143702,-0.037576,0.394618,0.196492,0.072164,-0.164124,0.461142
2004.0,1.0,0.473996,0.471921,0.465546,0.451797,0.436297,0.353877,0.616232,0.05005,0.343392,0.208631,0.080248,-0.112006,0.343101
2004.0,2.0,0.456101,0.643698,0.782011,0.384347,1.021134,0.367324,0.109915,0.162268,0.488959,0.259086,0.1937,-0.091687,0.454731
2004.0,3.0,0.530824,0.603552,0.732255,0.349641,0.903924,0.326797,-0.291264,0.135442,0.467115,0.226517,0.169488,-0.095624,0.417906
2004.0,4.0,0.483142,0.428445,0.410507,0.364267,0.429815,0.334204,0.081166,0.124666,0.353944,0.225108,0.198612,-0.204852,0.329097
2004.0,5.0,0.290589,0.308663,0.338185,0.2051,0.334748,0.13431,0.303079,-0.014629,0.191076,0.064797,0.009668,-0.112979,0.190233
2004.0,6.0,0.143677,0.321138,0.432173,0.134601,0.511664,0.196618,0.546164,0.046101,0.215883,0.120084,0.104335,-0.273908,0.223652
2004.0,7.0,0.316207,0.411846,0.509025,0.190831,0.48981,0.172518,0.617305,-0.015839,0.242054,0.077522,0.034681,-0.541721,0.251693
2004.0,8.0,0.417846,0.425626,0.476533,0.27178,0.373074,0.218225,0.643547,0.037134,0.272049,0.138909,0.093808,-0.001599,0.290166
2004.0,9.0,0.382199,0.474968,0.521137,0.313764,0.602936,0.226288,0.470722,0.017438,0.309367,0.133103,0.065576,-0.142161,0.313411
2004.0,10.0,0.494212,0.55594,0.597618,0.422884,0.674384,0.392895,0.431044,0.039455,0.409234,0.24361,0.165483,0.147544,0.407299
2004.0,11.0,0.500365,0.848576,1.012887,0.5031,1.111178,0.410616,1.706449,-0.047298,0.491422,0.20714,0.053632,-0.174505,0.541406
2004.0,12.0,0.460712,0.256093,0.096017,0.511415,0.261618,0.420428,-0.970926,-0.040942,0.301024,0.209241,0.044372,-0.121257,0.233188
2005.0,1.0,0.307743,0.52564,0.610057,0.41889,0.532181,0.41199,1.853868,-0.009399,0.318003,0.206769,0.058772,-0.165803,0.367503
2005.0,2.0,0.587759,0.246113,-0.012307,0.59106,-0.324485,0.416745,0.700342,0.089515,0.241219,0.245637,0.109166,-0.177618,0.245876
2005.0,3.0,0.513103,0.559534,0.557805,0.544156,0.547302,0.467005,0.907922,0.049324,0.408791,0.264137,0.110392,-0.129472,0.413314
2005.0,4.0,0.510075,0.656361,0.724485,0.481908,0.758022,0.468923,1.115028,0.042415,0.451726,0.267889,0.170461,-0.235706,0.466531
2005.0,5.0,0.49691,0.566394,0.604828,0.435159,0.474045,0.389319,1.396785,0.05658,0.368667,0.230968,0.143911,-0.243842,0.40332
2005.0,6.0,0.455043,0.576685,0.661513,0.395349,0.678371,0.40433,0.852769,0.094764,0.412624,0.262305,0.197627,-0.152518,0.425123
2005.0,7.0,0.408089,0.627071,0.787719,0.311383,0.881336,0.315821,0.794384,0.098978,0.417113,0.210591,0.161424,-0.431347,0.428338
2005.0,8.0,0.469085,0.564828,0.646809,0.379485,0.666495,0.355633,0.665203,0.033364,0.388428,0.217376,0.134525,-0.037339,0.400774
2005.0,9.0,0.400606,0.733987,0.93533,0.316792,1.05161,0.272107,1.191573,0.039675,0.426851,0.170592,0.105406,-0.010814,0.467033
2005.0,10.0,0.33837,0.729194,0.95866,0.327548,0.986189,0.368276,1.725306,0.016815,0.417458,0.212883,0.129119,-0.075915,0.482649
2005.0,11.0,0.344564,0.806969,1.097307,0.262957,1.098622,0.306531,2.169954,0.055851,0.432919,0.189458,0.157144,-0.161229,0.509351
2005.0,12.0,0.471914,0.518067,0.569565,0.32335,0.27266,0.292479,1.811977,0.036682,0.28651,0.171198,0.141533,-0.080842,0.348544
2006.0,1.0,0.403152,0.175659,0.070252,0.283089,0.159535,0.341602,-1.187141,0.138873,0.278015,0.228416,0.242244,-0.138951,0.201902
2006.0,2.0,0.48847,0.478381,0.524763,0.331205,0.239579,0.350798,1.473289,0.118752,0.318311,0.226652,0.203719,-0.125905,0.353703
2006.0,3.0,0.354892,0.436091,0.533808,0.250649,0.612197,0.314476,0.141207,0.071474,0.337914,0.190917,0.164044,-0.090329,0.314629
2006.0,4.0,0.351153,0.312895,0.348578,0.233965,0.524022,0.272345,-0.878067,0.102679,0.312187,0.190607,0.174298,0.01204,0.252738
2006.0,5.0,0.354086,0.490925,0.621747,0.244185,0.578489,0.148714,0.934066,0.046301,0.277624,0.091181,0.007188,-0.210955,0.295882
2006.0,6.0,0.357196,0.600763,0.73176,0.312444,0.846579,0.235521,0.963399,0.106894,0.372241,0.170978,0.116863,-0.147903,0.392809
2006.0,7.0,0.353572,0.541003,0.640023,0.330998,0.788983,0.322602,0.571678,0.140844,0.392568,0.23162,0.188141,-0.30642,0.392864
2006.0,8.0,0.390354,0.58487,0.727221,0.31849,0.802232,0.313425,0.74485,0.036343,0.382648,0.192333,0.111871,-0.118318,0.399251
2006.0,9.0,0.387988,0.615751,0.714342,0.384756,0.713415,0.33037,1.328259,0.007544,0.362163,0.188426,0.093098,-0.177891,0.413955
2006.0,10.0,0.546709,0.708902,0.808199,0.453487,0.808153,0.402299,1.145004,-0.048698,0.436635,0.200694,0.08657,-0.340264,0.467072
2006.0,11.0,0.456638,0.632916,0.716162,0.440432,0.847466,0.400704,0.737164,-0.029874,0.421302,0.205012,0.086411,-0.166559,0.426295
2006.0,12.0,0.316843,0.789643,1.002154,0.434248,1.049119,0.372862,2.418401,-0.002477,0.419942,0.185872,0.026082,-0.283802,0.494271
2007.0,1.0,0.349107,1.017856,1.385972,0.439277,1.482881,0.417568,3.020316,0.060561,0.546084,0.232972,0.07096,-0.234286,0.62908
2007.0,2.0,0.513939,0.507241,0.53353,0.449989,0.741295,0.465706,-0.57831,0.104588,0.460775,0.276037,0.181021,-0.240463,0.392507
2007.0,3.0,0.432681,0.579865,0.66371,0.379453,0.812165,0.334673,0.449402,0.045854,0.402456,0.189983,0.110685,-0.159541,0.388372
2007.0,4.0,0.402848,0.686975,0.835072,0.396093,0.584625,0.416704,2.860018,0.047234,0.370233,0.241467,0.165752,-0.133902,0.468722
2007.0,5.0,0.377069,0.522041,0.635209,0.308625,0.732433,0.315922,0.472247,0.008063,0.356222,0.180075,0.111585,0.078416,0.355045
2007.0,6.0,0.34669,0.459904,0.544649,0.285917,0.54836,0.209015,0.73424,-0.000944,0.275794,0.110328,0.016141,-0.16262,0.290352
2007.0,7.0,0.29016,0.47097,0.606961,0.225961,0.554632,0.210301,1.067676,-0.018692,0.258282,0.112979,0.04032,0.080945,0.299752
2007.0,8.0,0.263487,0.551651,0.770928,0.158972,0.747358,0.167039,1.200205,-0.047267,0.273073,0.078872,0.019052,0.142712,0.327005
2007.0,9.0,0.221089,0.514246,0.724111,0.155511,0.771144,0.288356,0.975684,0.055333,0.322827,0.183929,0.181229,-0.07698,0.357762
2007.0,10.0,0.2483,0.579525,0.823797,0.108905,0.763934,0.178611,1.50598,0.026913,0.291061,0.111942,0.126903,0.001879,0.356667
2007.0,11.0,0.259549,0.573476,0.817562,0.049848,0.639473,0.035411,2.000981,-0.035255,0.213116,0.004355,0.027647,-0.029841,0.298519
2007.0,12.0,0.240682,0.428224,0.596168,0.047377,0.344688,-0.012607,1.943697,0.009292,0.140808,-0.013798,0.00033,-0.229713,0.212271
2008.0,1.0,0.051418,-0.004289,-0.015412,-0.022617,-0.338691,0.042911,1.125103,0.105072,-0.021784,0.044489,0.106071,-0.313244,0.019821
2008.0,2.0,0.027859,0.177341,0.289095,-0.028649,0.197082,0.009733,1.007974,0.139343,0.081628,0.039808,0.085044,-0.278585,0.108919
2008.0,3.0,0.377676,0.874457,1.295542,0.085296,1.449114,0.117723,1.395734,0.103781,0.468875,0.088706,0.122012,-0.235963,0.484047
2008.0,4.0,0.23127,0.382241,0.571555,0.037421,0.627531,0.095312,0.210075,0.011776,0.22893,0.048862,0.062383,-0.130321,0.21774
2008.0,5.0,0.214481,0.387463,0.56266,0.081133,0.462604,0.159851,1.102911,0.031143,0.21212,0.100408,0.110011,-0.008719,0.247087
2008.0,6.0,0.189478,0.470034,0.677401,0.117688,0.767902,0.1709,0.825104,0.021703,0.270524,0.087039,0.05673,-0.480401,0.284332
2008.0,7.0,0.220154,0.483438,0.667772,0.208606,0.838407,0.311793,0.500685,0.073613,0.346295,0.206652,0.167287,0.036004,0.350744
2008.0,8.0,0.221997,0.497204,0.654659,0.278646,0.75494,0.294026,0.886123,-0.002416,0.308459,0.156929,0.033612,-0.34695,0.335541
2008.0,9.0,0.368662,0.449337,0.505383,0.330126,0.467906,0.289112,0.739641,-0.003891,0.289041,0.159507,0.060672,-0.103097,0.312117
2008.0,10.0,0.355263,0.699071,0.890977,0.328241,0.886738,0.359691,1.687857,0.017745,0.398676,0.196013,0.12466,-0.4382,0.458634
2008.0,11.0,0.305177,0.721856,0.948811,0.282637,1.104171,0.29177,1.46619,0.012704,0.408946,0.162223,0.106551,-0.17565,0.45165
2008.0,12.0,0.366904,0.375064,0.387321,0.331389,0.224883,0.33143,1.05962,0.064835,0.262843,0.197836,0.130211,-0.245527,0.288541
2009.0,1.0,0.302775,0.484157,0.612902,0.260511,0.509438,0.295251,1.487557,0.128514,0.307231,0.193625,0.152388,-0.274679,0.340689
2009.0,2.0,0.499991,0.406688,0.447782,0.279937,0.627386,0.287467,-1.151854,0.140808,0.38939,0.19134,0.171588,-0.22503,0.299502
2009.0,3.0,0.317324,0.36181,0.436067,0.272971,0.563212,0.37022,-0.267292,0.130645,0.345024,0.238651,0.193552,-0.208726,0.300964
2009.0,4.0,0.337161,0.488019,0.565265,0.374098,0.541678,0.448091,1.179514,0.139647,0.370663,0.286368,0.220433,-0.272957,0.388934
2009.0,5.0,0.325525,0.381189,0.401279,0.416318,0.461667,0.446269,0.363189,0.099154,0.341176,0.282367,0.158669,-0.076225,0.332795
2009.0,6.0,0.569273,0.520224,0.496445,0.557699,0.491608,0.489552,0.360941,0.139072,0.438873,0.328297,0.190651,-0.009848,0.427007
2009.0,7.0,0.62052,0.524942,0.51263,0.539288,0.40587,0.444993,0.479153,0.096973,0.413972,0.296192,0.148908,0.22565,0.415007
2009.0,8.0,0.628844,0.565458,0.546876,0.579981,0.393844,0.583704,0.852264,0.139194,0.463282,0.377304,0.262005,-0.402234,0.475946
2009.0,9.0,0.585299,0.669992,0.703866,0.564277,0.578737,0.474198,1.34839,0.037985,0.437352,0.28733,0.139729,0.137348,0.488594
2009.0,10.0,0.607615,0.57959,0.574307,0.54282,0.352374,0.454026,1.23895,0.028235,0.387979,0.267924,0.12276,-0.071501,0.431397
2009.0,11.0,0.49269,0.527983,0.52196,0.542096,0.572023,0.576258,0.544502,0.125129,0.4564,0.371938,0.263269,-0.139335,0.452944
2009.0,12.0,0.744608,0.338625,0.11358,0.652711,-0.199461,0.517252,0.260208,0.18171,0.36093,0.346954,0.215354,-0.186342,0.342704
2010.0,1.0,0.831263,0.50328,0.331556,0.691823,0.115936,0.534847,0.222979,0.252463,0.472476,0.37758,0.261256,-0.143788,0.440991
2010.0,2.0,0.971949,0.481512,0.244755,0.744009,-0.10444,0.589937,0.076846,0.249462,0.48262,0.397375,0.286581,-0.195092,0.439584
2010.0,3.0,0.860403,0.717106,0.681055,0.715409,0.531721,0.608314,0.656574,0.259333,0.59133,0.418469,0.283404,-0.153638,0.568541
2010.0,4.0,0.775361,0.718736,0.662195,0.736842,0.404908,0.646849,1.798729,0.171869,0.532776,0.405397,0.256977,-0.252758,0.563812
2010.0,5.0,0.727394,0.667808,0.608955,0.681518,0.361239,0.523933,1.669452,0.136327,0.466489,0.334052,0.178917,-0.188359,0.504217
2010.0,6.0,0.559636,0.676432,0.741682,0.492994,0.826607,0.421418,0.718408,0.133924,0.485851,0.284432,0.197109,-0.191115,0.486813
2010.0,7.0,0.451271,0.749448,0.929308,0.380065,1.020884,0.354797,1.254862,0.111619,0.472373,0.228905,0.161175,-0.556342,0.499767
2010.0,8.0,0.378836,0.701041,0.926942,0.228046,1.031411,0.186083,1.074479,0.116818,0.406493,0.142779,0.12415,-0.438371,0.435598
2010.0,9.0,0.292534,0.506875,0.663333,0.197358,0.705026,0.216134,0.815963,0.139774,0.325999,0.181829,0.18373,0.091238,0.352721
2010.0,10.0,0.388279,0.668273,0.875522,0.216852,0.718543,0.162933,1.839075,0.124077,0.337993,0.139592,0.135597,-0.125727,0.416405
2010.0,11.0,0.440956,0.942604,1.266338,0.212859,1.234781,0.097823,2.491046,0.186872,0.456576,0.124451,0.160472,-0.252554,0.549524
2010.0,12.0,0.367173,0.300519,0.31041,0.164754,0.282274,0.077579,-0.012642,0.239581,0.238653,0.124503,0.171454,-0.288068,0.214447
2011.0,1.0,0.266541,0.246643,0.254005,0.098973,-0.142561,0.088501,1.900167,0.386738,0.154315,0.184394,0.312676,-0.231213,0.215779
2011.0,2.0,0.393969,0.274172,0.214468,0.198546,0.210118,0.100598,-0.209208,0.370525,0.265515,0.183378,0.279998,-0.270896,0.22913
2011.0,3.0,0.298968,0.429526,0.523868,0.183961,0.187374,0.159469,2.346238,0.322628,0.240195,0.195197,0.247796,-0.23365,0.313002
2011.0,4.0,0.279752,0.570666,0.756205,0.175716,0.691941,0.183255,1.862829,0.279769,0.338476,0.200231,0.255539,-0.158525,0.387271
2011.0,5.0,0.34973,0.45351,0.540605,0.229821,0.418385,0.16135,1.237603,0.253441,0.289468,0.180559,0.192882,-0.220737,0.32011
2011.0,6.0,0.369131,0.564263,0.702184,0.263396,0.672953,0.215562,1.214336,0.265719,0.367274,0.222543,0.230936,-0.216755,0.399481
2011.0,7.0,0.314017,0.572541,0.753449,0.21776,0.813114,0.218005,0.988967,0.217845,0.37188,0.210145,0.221299,-0.094384,0.399355
2011.0,8.0,0.247953,0.560275,0.745498,0.181307,0.87765,0.217443,0.913444,0.183508,0.359222,0.202971,0.238915,0.180765,0.392148
2011.0,9.0,0.228531,0.548751,0.746026,0.156973,0.815567,0.204261,1.085074,0.177282,0.335674,0.189282,0.224511,-0.060929,0.380116
2011.0,10.0,0.202981,0.688894,0.968747,0.136935,0.985288,0.169691,1.874742,0.115004,0.340993,0.133509,0.1467,-0.390178,0.424491
2011.0,11.0,0.240119,0.384179,0.492525,0.124647,0.4643,0.13432,0.832226,0.170823,0.242449,0.141342,0.189665,-0.104722,0.267009
2011.0,12.0,0.125144,0.47238,0.670775,0.103521,0.534586,0.08248,2.123803,0.079557,0.189933,0.065371,0.045067,-0.282773,0.273623
2012.0,1.0,0.139627,0.217775,0.246374,0.145019,0.284664,0.126467,0.405446,0.176409,0.174269,0.117204,0.114273,-0.313131,0.168015
2012.0,2.0,0.258039,0.147027,0.0682,0.231277,-0.354069,0.196578,1.740704,0.204474,0.100601,0.163179,0.154996,-0.27502,0.155089
2012.0,3.0,0.161434,0.33786,0.458385,0.1651,0.733082,0.188437,-0.345321,0.154616,0.287908,0.146402,0.112583,-0.26036,0.243293
2012.0,4.0,0.34221,0.724539,0.98321,0.298571,1.079978,0.31635,1.518581,0.100162,0.439152,0.20158,0.126168,-0.29442,0.468569
2012.0,5.0,0.389216,0.702818,0.947275,0.295478,1.011099,0.308676,1.244398,0.133077,0.44367,0.219231,0.156518,-0.209647,0.46816
2012.0,6.0,0.310637,0.682249,0.950676,0.271727,0.995142,0.300596,1.482777,0.117055,0.412803,0.211728,0.128653,-0.288692,0.456883
2012.0,7.0,0.331619,0.714251,0.968546,0.259389,1.099043,0.228806,1.189246,0.14511,0.426777,0.174379,0.110246,-0.919887,0.459501
2012.0,8.0,0.302275,0.600517,0.764727,0.300883,0.952379,0.325511,0.7739,0.211915,0.428691,0.270743,0.245969,-0.108294,0.445527
2012.0,9.0,0.319055,0.685968,0.860431,0.363458,0.973606,0.389644,1.345984,0.224577,0.459239,0.305322,0.26465,-0.391171,0.506883
2012.0,10.0,0.478232,0.651319,0.764762,0.418608,0.720636,0.420334,1.207272,0.170556,0.449191,0.313998,0.261251,0.205311,0.491863
2012.0,11.0,0.602384,0.664033,0.697976,0.502071,0.609677,0.443898,1.185502,0.118969,0.457193,0.300561,0.236739,0.042309,0.49006
2012.0,12.0,0.521071,0.128562,-0.09706,0.459632,-0.35795,0.404151,-0.080611,0.096672,0.213042,0.256764,0.176609,-0.155347,0.190628
2013.0,1.0,0.454252,0.408315,0.368623,0.434339,0.365654,0.377625,0.316706,0.158472,0.351272,0.255237,0.176354,-0.14599,0.332508
2013.0,2.0,0.51999,0.471056,0.477018,0.442931,0.533736,0.354437,-0.126234,0.212206,0.411063,0.260263,0.162634,-0.237325,0.367278
2013.0,3.0,0.642271,0.461116,0.403219,0.468182,0.496578,0.310685,-0.831887,0.166259,0.415169,0.208705,0.114056,-0.287709,0.335398
2013.0,4.0,0.396126,0.349536,0.325665,0.318347,0.16387,0.265247,0.909573,0.271843,0.283212,0.240068,0.236926,-0.270524,0.296068
2013.0,5.0,0.499809,0.608479,0.690725,0.387167,0.638369,0.33463,1.151447,0.303043,0.440672,0.302136,0.296879,-0.18279,0.460137
2013.0,6.0,0.37095,0.588291,0.727598,0.298984,0.697015,0.270656,1.359933,0.267095,0.390698,0.267725,0.273677,0.20067,0.4367
2013.0,7.0,0.341147,0.574376,0.722437,0.271537,0.854866,0.29244,0.713012,0.289271,0.426664,0.282128,0.310859,-0.2939,0.437263
2013.0,8.0,0.288609,0.613501,0.823257,0.215591,0.993835,0.253065,0.822976,0.21018,0.414233,0.232596,0.249818,-0.032897,0.436654
2013.0,9.0,0.433578,0.608806,0.726282,0.34357,0.881339,0.384007,0.500666,0.146095,0.458981,0.300731,0.30333,1.126852,0.465964
2013.0,10.0,0.404228,0.646227,0.799259,0.314773,0.793018,0.318014,1.259837,0.192572,0.419759,0.266098,0.264981,0.212093,0.468359
2013.0,11.0,0.465157,0.913396,1.155032,0.389595,1.224197,0.350366,2.083897,0.212413,0.54005,0.283011,0.270705,-0.025977,0.610682
2013.0,12.0,0.332514,0.554202,0.637802,0.363211,0.506905,0.363951,2.033824,0.231825,0.358258,0.284085,0.261183,-0.186605,0.42322
2014.0,1.0,0.436809,0.601872,0.720276,0.344551,0.817706,0.379075,0.646198,0.196923,0.450013,0.270611,0.254248,-0.223121,0.438837
2014.0,2.0,0.350119,0.210585,0.15448,0.253983,-0.111072,0.26762,0.780252,0.221611,0.201925,0.212548,0.221066,-0.25628,0.211553
2014.0,3.0,0.403951,0.708725,0.881842,0.343693,0.797592,0.324269,2.165168,0.267123,0.437689,0.261119,0.246614,-0.302931,0.491003
2014.0,4.0,0.575626,0.737427,0.850575,0.440306,0.709041,0.381509,1.838323,0.317605,0.495588,0.320756,0.306648,-0.290942,0.535679
2014.0,5.0,0.536324,0.680357,0.750763,0.522257,0.742156,0.495584,1.277587,0.271294,0.515526,0.387488,0.322402,-0.03841,0.539805
2014.0,6.0,0.618015,0.705004,0.720221,0.565196,0.795658,0.423156,0.819129,0.209535,0.516087,0.30776,0.214674,-0.556934,0.515229
2014.0,7.0,0.65051,0.67,0.712905,0.451658,0.691991,0.312878,0.686585,0.192778,0.466475,0.248574,0.207979,-0.425849,0.469907
2014.0,8.0,0.60526,0.844671,1.046996,0.410828,1.044957,0.338762,1.264449,0.222497,0.543214,0.271686,0.219436,-0.566694,0.5747
2014.0,9.0,0.661312,0.756805,0.889763,0.45846,0.849897,0.445336,0.876921,0.235616,0.551093,0.354734,0.320323,0.182912,0.56746
2014.0,10.0,0.683162,0.749838,0.825329,0.514659,0.787005,0.504601,0.931329,0.238511,0.560908,0.380779,0.3564,-0.128479,0.574709
2014.0,11.0,0.684017,0.635062,0.611707,0.551253,0.380128,0.420429,1.363709,0.154078,0.431714,0.294776,0.214249,-0.083348,0.470833
2014.0,12.0,0.617101,0.808752,0.899937,0.548326,0.824985,0.409715,1.825322,0.204803,0.513305,0.294491,0.197171,-0.242332,0.555934
2015.0,1.0,0.453065,0.839368,1.047384,0.432643,1.249876,0.390653,1.38955,0.226441,0.554946,0.27652,0.209688,-0.296904,0.559354
